"Time","Amount"
52068,36.22
52068,1.98
52068,17.9
52068,1559.92
52068,626.02
52070,171.65
52071,19.99
52071,9.4
52071,524.9
52071,26.75
52072,41.64
52072,57.4
52072,1
52072,380
52074,49.95
52074,99.79
52074,1
52075,12.25
52075,1.29
52075,57.76
52075,15
52075,82.61
52075,20.23
52076,17.19
52077,103
52077,12.97
52077,329.98
52078,24.72
52078,104.1
52079,37.99
52079,158
52080,24.4
52080,82.79
52081,520.18
52081,1.29
52081,95.25
52082,6.65
52083,57.1
52083,7.68
52083,29.68
52084,25.48
52084,2.35
52084,19
52085,122.47
52085,644.64
52086,58
52086,70
52086,9.82
52087,12.99
52087,35
52087,50
52087,19.48
52088,57
52089,14.99
52090,254.55
52091,59.2
52091,1134.09
52092,8.09
52092,16.07
52092,68.25
52092,15
52092,146.92
52093,56.98
52094,49.55
52094,6.41
52094,165.28
52095,377.34
52095,146.72
52096,142.51
52096,0.76
52097,84.95
52098,0.11
52098,74.95
52098,38.28
52100,3.58
52100,80.98
52100,10
52100,86.27
52101,140.04
52101,2119.24
52102,47.95
52102,325
52102,1
52102,153.67
52103,0.89
52103,27.01
52103,10.96
52104,1.98
52105,34
52105,178.96
52105,25
52105,57.1
52105,69.55
52107,0.76
52107,16.91
52108,24.95
52108,33.99
52110,2.28
52110,67.4
52111,22.95
52111,60
52112,16.71
52112,45
52113,69.99
52114,112
52114,294
52115,36.79
52116,104
52116,14.48
52117,0
52117,354.78
52117,96.14
52118,211.8
52118,100
52118,10
52118,18.7
52120,0.01
52120,0.01
52121,0.89
52121,3.92
52121,63.79
52121,23.23
52121,75.8
52122,10
52123,0.89
52123,9.95
52124,1.98
52124,96
52124,64.24
52125,70
52125,1.52
52125,69.99
52125,60
52126,150
52127,15
52127,76.04
52127,37.05
52127,37.05
52127,19
52127,19
52128,169
52128,211.65
52128,125.4
52128,7.6
52128,699
52129,54.46
52129,19.77
52129,95.38
52130,44.95
52130,9.99
52130,179.54
52130,1
52132,46.85
52132,1.31
52134,20.99
52135,10.18
52136,9.2
52136,111.82
52136,150.32
52136,0.77
52137,7.68
52138,30
52138,1156
52140,4
52140,16.5
52140,345.26
52141,9.94
52143,8.99
52143,9
52144,376.5
52145,196.7
52146,1.98
52146,2
52146,6.43
52146,0.89
52147,1.54
52147,24.88
52148,9.99
52149,76.8
52149,15
52150,4.99
52150,77.5
52151,12
52153,159.99
52153,12.36
52154,1
52157,24.95
52157,21.89
52158,23.88
52158,116.24
52158,1
52158,50
52158,189.88
52159,1
52160,30.99
52160,1
52160,1.29
52161,13.98
52161,49.8
52161,103.98
52162,141
52162,58.29
52162,15
52163,1
52163,1892.38
52163,1
52163,203.1
52165,100
52165,29.94
52165,6.99
52165,11.5
52166,6.18
52166,25.37
52167,40
52167,8.99
52167,27.97
52167,183
52168,35
52168,25
52169,185
52169,60
52169,3.61
52170,57.52
52170,0.99
52171,267
52171,12.92
52171,1124.97
52171,81
52171,19.99
52172,1.79
52173,1.18
52173,16.11
52174,297.06
52175,22.78
52175,250
52175,76.37
52175,65.15
52176,14.27
52176,0.89
52176,30
52176,74.17
52177,10
52178,18.85
52178,6.18
52180,7.53
52181,24
52181,39
52182,6.18
52182,11.48
52182,2.99
52183,14.54
52184,135.97
52185,47.79
52186,19.09
52186,280.84
52186,1
52186,146.9
52187,55
52187,211.32
52187,29.95
52187,6.87
52188,23.64
52188,10
52188,119.99
52189,12
52190,43.85
52190,33.15
52191,0.89
52192,8.99
52193,3.76
52195,10
52196,13.65
52198,336.24
52199,62.07
52199,293.54
52199,6.53
52199,6.18
52200,71.33
52202,27.92
52202,112.6
52202,249
52202,35.6
52202,18.95
52203,6.18
52203,124.42
52207,100.98
52207,2.99
52207,48.5
52207,0.89
52208,20
52208,1638.5
52208,101.1
52208,9.99
52208,11.5
52208,6.18
52209,741
52210,70.48
52211,2.4
52211,75.72
52211,371.25
52212,6.18
52212,160
52212,49.6
52212,55
52212,86.36
52212,69.99
52213,94.28
52213,15
52214,7.83
52214,42.91
52214,0.77
52214,129
52214,1.98
52216,45
52216,6.18
52216,48.46
52217,1
52218,11.5
52218,25
52219,1.98
52219,562.28
52221,9.99
52221,64.03
52221,3.95
52221,36.95
52222,3.58
52222,389
52222,4.99
52222,1
52222,825
52222,70.65
52223,22.71
52223,1
52225,191.62
52225,391.4
52226,3.5
52226,15
52226,1180.25
52227,49
52227,15.81
52227,19.67
52229,158
52229,74.85
52230,2
52230,138.28
52230,9.81
52230,0.99
52231,56
52231,169
52232,56.5
52232,23.89
52232,47.15
52233,6.44
52234,10.07
52234,220.77
52234,1.29
52235,100
52235,9.99
52235,9
52236,1
52236,137.85
52237,9.99
52237,6.99
52238,35.64
52238,1
52238,6.47
52238,6.99
52239,113.42
52239,89.99
52240,1.98
52240,61.48
52240,101.99
52241,500
52241,125.76
52242,2.69
52242,1
52242,158
52242,5
52243,1
52243,107.08
52244,32.98
52245,62
52245,8.9
52245,15
52245,60.69
52246,26
52246,10
52247,10
52248,34.5
52248,89.8
52248,81
52249,1.18
52250,65.75
52250,297.54
52250,40.45
52250,187.99
52250,39
52251,29.95
52251,2
52252,1036.49
52252,39.2
52252,435.7
52252,679.2
52252,1
52252,58.45
52253,18.28
52254,1.84
52255,45.53
52255,36.25
52255,54.99
52256,2.67
52256,25
52256,35.97
52257,505.82
52258,30
52258,300
52258,1
52258,31.55
52258,8.99
52259,32.19
52259,156.53
52260,15
52260,62
52261,1.79
52262,229.65
52262,0.1
52262,20
52262,65.94
52265,35.5
52265,15
52266,40
52267,6.99
52267,40
52268,2.47
52268,74.3
52268,2.92
52269,2.69
52269,41.64
52269,262.27
52269,16.62
52269,3.69
52269,90
52270,11
52270,25
52270,305
52271,66.42
52271,96.6
52272,2.97
52272,12.99
52274,14.99
52274,139
52275,15
52275,3.84
52275,1.98
52275,5.99
52275,122.63
52276,35.99
52277,4.69
52277,71
52278,14
52279,19.8
52279,9.99
52279,301.53
52280,36.47
52281,5.28
52281,14.2
52283,35.3
52283,25
52283,101.53
52284,105.6
52284,790.32
52286,140.59
52286,46.85
52287,87
52288,52.7
52288,1.29
52288,0
52289,12.2
52289,101.16
52290,29
52290,180.25
52290,258.5
52291,1.98
52291,10
52291,3.84
52293,4.32
52293,1.79
52293,19.02
52295,532.46
52297,1.98
52298,6.15
52298,9.95
52298,0.89
52299,0.89
52300,1.98
52301,200
52301,1.98
52302,445.22
52302,99.9
52303,500
52303,138.62
52304,20
52304,784.32
52304,56.2
52304,8.99
52305,65.28
52306,72.88
52306,31
52307,65.18
52307,1
52308,1.98
52308,12.36
52309,20
52309,31.32
52310,60
52310,202.31
52311,21.23
52312,89.76
52312,5.99
52314,179.5
52314,7.99
52315,213.66
52315,39.95
52316,1
52316,103.64
52316,459
52317,161.6
52317,67.46
52318,18.36
52319,327.2
52319,75
52319,108
52320,20.8
52320,1.5
52320,70.47
52320,11.08
52321,0.76
52321,382.63
52322,33.31
52322,11.47
52323,6.83
52323,16
52324,12.89
52324,104.04
52324,1
52325,217.8
52325,36
52325,9.26
52325,9.62
52326,75
52327,15
52327,2.97
52327,0.76
52327,69.95
52327,550.2
52328,9.99
52328,126.71
52328,16.8
52328,253
52329,0.89
52329,289
52329,473.17
52329,39.52
52329,1
52330,474.79
52331,79.62
52332,28
52333,56.19
52333,3
52334,126.4
52335,81.99
52335,36
52336,73.8
52337,9.19
52337,17.26
52338,155
52338,20
52338,979.94
52338,144
52339,17
52339,1
52341,11.5
52342,1600
52342,24.99
52342,16
52343,49.3
52344,70.24
52344,2660.94
52344,200
52344,450.05
52345,104.7
52345,89.99
52345,28.32
52346,12.31
52346,36
52346,123.95
52346,1.78
52348,10.65
52349,33.75
52349,125.9
52349,43.49
52350,37.5
52351,13.18
52351,25.05
52351,4.99
52352,39.99
52352,170
52352,108
52352,289
52353,703.8
52353,1
52354,19.13
52354,3.57
52355,92.25
52355,19.95
52356,82
52356,42.81
52357,4
52357,33
52359,116.26
52359,61.98
52360,59.9
52360,1.5
52360,50
52360,163.39
52361,79
52361,0.28
52361,315
52361,39.54
52361,9.97
52362,24.89
52363,13.2
52363,29.58
52363,5.99
52364,1
52365,4
52365,150
52366,1
52366,7.19
52366,36.98
52366,39.21
52366,54.8
52367,1
52369,244.95
52370,1266.7
52370,132.71
52370,215
52371,80.09
52372,104
52373,1
52374,81
52374,2249
52375,50
52375,160.89
52376,337
52377,84.95
52377,19.99
52377,574.8
52378,6.15
52378,290
52379,54
52380,21.48
52380,193.9
52380,69.9
52381,249
52381,5.99
52381,13
52382,117.69
52383,122.89
52383,11.43
52383,180
52383,11.8
52384,0.79
52384,101.4
52385,970
52385,565.4
52386,1.98
52387,9.4
52387,1.98
52388,30.93
52388,22.01
52389,25.29
52389,49
52390,15
52390,1
52390,1
52390,0.76
52390,2
52391,703.15
52392,1
52392,7.68
52393,408.45
52393,178.05
52393,19.95
52393,64.45
52394,1.98
52395,4.8
52395,21.95
52395,3.59
52395,34.95
52395,0.77
52396,0.89
52396,0.76
52396,128.36
52397,40
52397,350.96
52398,74.95
52399,28.26
52399,575.41
52399,44.22
52399,44.22
52400,4.49
52400,1.98
52401,2.99
52401,294.99
52401,50
52402,1.98
52403,25
52403,671.62
52404,15.17
52404,1
52404,3.27
52404,1.19
52404,2015.67
52405,1129.35
52405,393.11
52405,15
52405,35
52405,22.88
52406,80.99
52406,251.71
52407,15
52407,1.98
52408,38
52408,4.13
52409,100.66
52409,129
52409,1
52409,47.2
52409,12.4
52410,461.95
52410,1.79
52410,35.85
52411,1
52411,22.64
52412,3.58
52413,487
52413,71
52414,1
52415,0.1
52416,27.33
52417,331.4
52417,40
52417,10
52417,1
52417,33
52418,0.89
52418,4.99
52419,13.18
52419,0.76
52419,42
52420,1
52420,48.32
52420,1
52421,97.01
52422,8
52423,10.4
52423,1.99
52423,190.09
52424,1.51
52424,1.98
52425,94
52425,117
52425,0.89
52426,0.89
52426,41.84
52427,19
52427,800
52428,8.28
52428,800
52428,16.31
52428,1.79
52428,169
52429,306.16
52429,4
52430,2.28
52433,0
52433,9
52433,66.55
52434,25.33
52435,102.75
52435,5.9
52435,94.34
52436,22.82
52437,1.29
52438,39.99
52438,0.92
52439,8.99
52439,1.18
52440,79.5
52441,34.9
52442,3.99
52444,79
52445,77.12
52446,86.2
52447,15
52447,31.61
52447,591.46
52449,348.32
52449,24.08
52449,14.95
52450,3.9
52450,0
52450,49.98
52451,168.97
52451,68.45
52452,15.94
52453,9.02
52453,103.9
52453,1.98
52454,81.88
52455,32
52456,5.49
52456,34
52457,191.31
52457,34.56
52458,10
52458,77.8
52459,1.5
52460,14.95
52460,1
52461,0.76
52461,1
52461,30.85
52461,4.99
52462,0.77
52462,14.98
52462,9.97
52463,40
52464,133.1
52464,12
52465,15
52466,27.83
52466,239
52466,508.03
52466,4.53
52467,9.99
52467,1.23
52468,299.98
52469,15.6
52469,18.89
52469,4.94
52471,4
52471,75.95
52472,7.99
52472,7.18
52472,1.46
52472,0.99
52473,4.66
52473,4.99
52473,20
52473,24.98
52474,1.15
52474,18.39
52475,1
52475,6.24
52476,64
52477,200
52477,29.56
52477,1
52478,2.58
52479,376.14
52480,12
52480,5
52481,76.35
52481,2
52481,261.74
52481,29.67
52482,1
52483,358.31
52484,99.99
52485,330
52487,319
52487,1
52487,78.46
52487,400.31
52488,59.99
52489,22.28
52490,4.8
52490,175.7
52491,39.85
52491,36.28
52492,119
52492,2.34
52493,4.53
52493,1
52493,1
52495,89.99
52495,44.89
52496,5.51
52497,0
52497,138
52498,2.97
52498,152.41
52499,7.16
52499,47.19
52501,4.49
52502,32.4
52502,10.39
52503,0
52503,20.35
52505,118.38
52505,206
52505,29
52506,60
52507,14.99
52507,0.02
52508,286.96
52508,353.99
52508,139
52509,84.96
52509,328.48
52509,54.05
52510,99
52510,2.69
52510,0
52511,1
52512,2.56
52514,1826.6
52514,7.99
52514,144
52514,56
52514,89.99
52515,54
52515,223.6
52515,3.39
52516,240.8
52517,10.1
52517,2408.51
52517,2.5
52517,0.76
52518,11.5
52518,40.69
52519,2.69
52520,190
52520,81.86
52521,0
52522,29.53
52523,228.57
52523,39.57
52523,425.43
52523,1
52524,13.92
52524,1.98
52526,0.89
52526,499
52528,1.78
52528,59
52528,35
52528,48.5
52530,1000
52530,33
52531,94.76
52531,130.67
52531,4901
52531,49.97
52532,7.13
52532,9.5
52532,170.82
52534,3.07
52534,9.49
52534,3.7
52534,6.97
52534,6.37
52534,0.89
52534,309.98
52535,104.97
52535,3.84
52535,3.59
52535,33.17
52536,20.39
52536,24.95
52536,7.8
52538,44.6
52538,193
52539,350
52539,49.31
52539,100
52539,104.85
52540,214
52540,1277.49
52540,29.43
52541,365.26
52542,39.97
52543,970
52543,7.6
52543,150
52543,89.99
52544,25.98
52544,50
52544,835
52546,4
52548,9.99
52548,2
52549,1
52549,118.3
52549,21.87
52550,1.98
52552,62.95
52552,23.44
52553,8.43
52553,2
52554,223.44
52554,109.85
52554,22
52555,9.99
52555,29.99
52556,0.76
52556,178.69
52556,1
52556,97.87
52557,95
52557,308.71
52557,50
52558,95
52558,1000
52559,129
52560,180
52560,109.02
52561,0.76
52562,79
52562,481.71
52562,38.9
52562,0.76
52563,3.75
52564,38.24
52565,6.05
52565,47.25
52565,39.38
52565,10.65
52565,13.99
52566,0.89
52566,14.99
52567,10
52567,1.98
52567,89.99
52568,42.81
52569,49.9
52569,12.36
52571,17.33
52571,8.99
52574,8.26
52574,94.88
52574,357.51
52574,133.46
52576,96.65
52578,7.71
52578,9.99
52578,69.55
52579,31.5
52579,177.74
52580,60.67
52581,9.2
52581,51.25
52581,592.98
52582,62.32
52582,205.35
52582,1.18
52583,1.29
52583,6.03
52583,50
52584,10.85
52584,21.96
52586,58.8
52586,1
52586,98.75
52586,75.36
52587,125.18
52587,0.1
52588,6.03
52588,28.19
52589,199
52589,1.98
52590,159.8
52590,84.99
52590,5.2
52590,73.24
52591,1.1
52591,22.48
52591,16.98
52591,2015.66
52592,83.5
52592,88.97
52592,5.65
52592,0.9
52593,19.93
52593,2.69
52593,13.99
52593,69.99
52594,8.94
52594,57.63
52595,154.88
52595,386.28
52596,144.07
52596,30
52598,89.75
52600,150
52600,4
52601,14.99
52602,9.99
52602,1
52602,1
52602,245
52603,12.88
52603,43.12
52605,25
52605,12.95
52605,15.37
52606,269
52606,1163.52
52607,2.28
52607,3.8
52608,4.49
52609,124.98
52610,187.5
52610,40.97
52610,3.59
52611,24.01
52612,50
52613,78.51
52613,30.33
52613,1.29
52613,28.5
52614,125.15
52616,7.99
52616,108.1
52617,9.99
52617,1.79
52617,56.4
52617,42.01
52617,93
52618,30
52618,115
52618,14.36
52620,7.59
52620,262.82
52620,49
52621,5.76
52621,6.93
52621,23.15
52622,0.77
52623,2
52623,1
52623,40
52623,37
52624,5
52624,5.27
52624,15.17
52624,19.13
52625,49
52625,0.99
52625,4.65
52625,257.5
52626,126.03
52626,13.96
52627,32.53
52627,25
52627,40
52628,0.12
52629,500
52629,165.79
52629,32
52630,11.5
52630,5
52632,1.46
52633,1.79
52633,63
52633,11.5
52633,15
52634,4.99
52634,52
52634,29.9
52635,57
52636,0.89
52636,136.5
52636,3.82
52637,5.48
52637,8.43
52639,9.99
52639,4.49
52639,25
52640,160.65
52641,4.59
52641,3.59
52642,60
52643,191.37
52643,11.5
52644,844
52645,39.98
52646,99.33
52646,120.4
52646,7.95
52646,93.82
52647,0.89
52647,2.97
52648,117.68
52648,70
52649,1.98
52649,380.9
52650,158
52650,389.47
52651,9.57
52652,79.54
52653,272.65
52653,5
52654,134
52654,1.06
52654,265
52654,0.99
52656,25
52656,253.73
52656,159
52657,0.76
52657,57
52659,18.81
52659,498.88
52660,14
52661,141
52661,20
52662,12
52662,26.35
52663,5.48
52663,47.65
52663,167.79
52664,1
52664,74
52664,0.89
52664,45.8
52665,61.47
52665,84.6
52666,7.99
52666,25
52666,2.28
52666,20
52666,8.49
52667,140
52667,2.28
52667,1
52668,7.05
52668,0.74
52668,24
52668,593.54
52669,64
52669,540.54
52669,90
52670,105.39
52671,1
52671,479.55
52671,110.14
52671,32.74
52672,5657.54
52672,135
52673,0
52673,1.99
52673,2.72
52674,212.71
52674,110.9
52674,46.75
52674,1177.84
52675,208.63
52675,2.03
52675,3.84
52675,128.16
52675,49
52677,222.07
52677,168.78
52678,69
52678,305
52678,31.98
52678,1
52679,3317.33
52680,49.85
52680,1.98
52680,964.74
52681,30
52681,47.85
52681,18.41
52681,69.99
52682,19.6
52683,32.96
52683,64.47
52684,3.93
52684,22.33
52684,186.74
52684,99.02
52685,51
52685,87.43
52685,9.93
52686,11.5
52686,38.21
52686,82.97
52687,32
52687,47.95
52687,59
52689,10.99
52689,19.5
52689,89.02
52689,18.99
52689,337.1
52690,1.29
52690,9.99
52691,243.86
52691,88
52691,29.99
52691,99.99
52691,12.31
52691,47.85
52691,110
52692,59
52692,10.12
52692,11.39
52692,12
52694,1.98
52694,24.5
52694,614.26
52694,8.99
52695,377
52695,835
52695,20
52696,519.73
52696,80.26
52696,14.99
52697,11.02
52697,8.98
52697,53.25
52697,20
52697,14
52697,479.29
52698,39.86
52699,114.49
52699,1.89
52699,41.54
52701,119.7
52701,20
52701,9.99
52701,16.18
52702,549.56
52702,11.5
52702,1
52703,59
52704,44.23
52705,0.77
52706,8.99
52706,9.99
52706,77.66
52706,0.76
52708,249
52708,11.9
52708,1.29
52708,1.98
52710,9.47
52711,404
52711,249
52711,52.98
52711,0.8
52712,14.69
52712,121.3
52713,354.87
52714,0.89
52714,79
52715,10.62
52715,9.48
52715,14.05
52716,3.19
52716,15.1
52716,55.61
52716,142.38
52718,2.28
52718,89.99
52718,127.64
52718,34.15
52719,39.99
52719,1
52720,229
52720,31.94
52720,515.1
52721,65.63
52722,104.73
52722,15.9
52723,10.99
52724,32.9
52724,1
52725,2
52726,11.38
52726,30.49
52726,41.47
52726,0.89
52727,817.95
52727,82.21
52727,4
52727,48.76
52728,6.85
52728,22.49
52728,105.37
52729,60
52729,30.89
52729,2.99
52730,119.7
52730,64
52730,400
52730,0
52731,1202.19
52732,50
52733,1090.16
52734,112.8
52734,100
52735,19.99
52735,51.8
52736,29.95
52736,120
52736,15.67
52736,24.99
52737,77.2
52737,20
52738,1.98
52738,4.62
52738,81
52740,12.19
52740,5.43
52740,4.95
52741,89.99
52743,1.98
52743,2.29
52743,125.1
52743,1
52744,108.12
52744,5.98
52744,61.13
52745,25
52745,1.69
52745,11.34
52745,50
52746,6.18
52747,11.28
52748,0.17
52748,14.52
52748,1
52748,15
52749,1.29
52749,3.84
52749,58.16
52749,6.18
52749,37.46
52749,130
52750,460.49
52750,9.6
52750,238.89
52751,12.5
52751,9.9
52751,62.77
52751,144
52752,29.95
52752,1
52752,1.29
52752,6.18
52754,70.47
52754,8.57
52754,78.93
52755,29.56
52756,40
52756,113.91
52756,6.18
52757,833.27
52759,364.88
52759,6.18
52760,158
52761,5
52761,1.46
52761,2.24
52762,23.66
52762,329
52762,354.87
52763,4
52763,6.15
52763,17.18
52764,5.14
52764,119.9
52764,34.41
52764,1.29
52764,170
52765,99.5
52765,183.58
52766,1
52766,6.18
52766,120
52766,17.98
52766,9
52767,185.6
52767,10.81
52768,1.78
52768,37.34
52768,12
52769,120
52769,6.18
52769,24.2
52770,0.89
52771,9.99
52772,4.48
52773,468.07
52773,1.99
52774,66.13
52774,9.13
52774,5.91
52775,349
52775,1248
52776,0.77
52776,138
52777,17.18
52777,25
52780,30.21
52782,24.44
52782,2.67
52783,34.8
52783,3.98
52783,0.01
52783,1.29
52783,33.06
52784,417.09
52784,77.95
52784,1
52784,250
52785,3.59
52785,547.54
52787,1.98
52788,11
52788,42.96
52789,544.38
52789,0.76
52789,19.95
52789,162.54
52790,17.95
52790,397.37
52790,3.46
52790,109.99
52791,156.59
52791,29.99
52791,3.79
52791,74
52791,111.8
52792,77.09
52792,38
52793,284.5
52793,457.95
52795,22.25
52795,9.99
52795,6.95
52795,5.34
52796,5
52796,53.05
52796,1
52796,77.7
52797,37.08
52797,232.94
52798,3.99
52799,9.99
52799,62.77
52799,4
52799,1.79
52800,20
52800,67
52800,3.59
52802,52.1
52802,79
52803,53.9
52803,422.01
52803,119.95
52804,122.5
52804,27.81
52804,142.11
52804,67.99
52806,18.42
52807,41.5
52807,1
52807,8.99
52807,58.3
52807,31.1
52808,2.69
52808,40
52808,425.5
52809,15
52809,8.49
52810,0.02
52810,15.4
52810,79.62
52811,0.99
52811,1
52811,23.9
52811,4.95
52812,32
52812,50.96
52812,200
52813,168.8
52814,124.84
52814,519.9
52814,166.3
52816,83.9
52816,69
52816,91.89
52817,218
52818,25.19
52818,8
52818,29
52819,255.99
52820,142.78
52822,141.95
52824,28.37
52824,18.26
52824,150.3
52824,40
52824,29.95
52824,54.46
52825,135
52825,0.69
52826,502
52826,181.89
52827,700
52827,2.42
52828,1.79
52828,17.9
52829,15
52829,166.45
52829,1
52829,201.42
52830,2.39
52830,1
52830,827.2
52832,24.7
52832,144.85
52832,74.78
52833,15
52833,8.93
52834,9.73
52835,112
52835,489.99
52836,50
52836,157
52836,66
52837,169.16
52837,45
52838,52.15
52838,0.99
52838,45
52839,32.5
52839,2.78
52840,4.99
52840,69
52840,4249.73
52841,20
52841,833.65
52842,104.45
52842,7
52843,42.81
52844,21.35
52844,34.99
52844,186.25
52845,4.5
52846,329
52847,23.95
52847,142.98
52848,185.6
52849,1
52849,12.23
52849,1
52849,23.79
52850,123.5
52850,139
52851,85
52852,27.77
52853,12.4
52853,54
52853,16.15
52853,200.86
52853,125
52854,35.61
52854,0.99
52854,31.05
52855,6.74
52856,1
52857,2.28
52857,1
52858,103
52858,500
52859,28.75
52859,114.99
52859,20
52860,1
52861,59.5
52861,88.97
52861,11.5
52862,76.09
52862,13.95
52862,5.97
52863,1
52863,12.99
52864,32.2
52865,9.99
52865,52.98
52866,30.8
52866,4
52866,59.99
52867,4.45
52867,593.48
52867,996.16
52868,64.99
52868,1
52869,0.89
52870,0.69
52870,20
52870,1827.84
52871,0.76
52872,11.5
52872,305.3
52873,190.16
52873,28.82
52873,148.23
52873,242.18
52873,1
52873,931.01
52874,9.89
52874,20
52874,111.81
52875,2.17
52875,2.69
52875,1108.09
52875,383.11
52876,210
52877,93.24
52877,30
52878,129.94
52878,9.13
52879,1.3
52879,9.98
52880,9.99
52880,11.9
52880,9.99
52881,40
52881,41.75
52881,0.69
52882,18.99
52883,10.73
52883,81.41
52883,1.29
52884,239.37
52885,53.95
52885,5.95
52885,3.52
52885,0.73
52887,6.29
52887,428.08
52887,943.9
52888,30.48
52888,76
52888,27.86
52888,0.89
52889,9.99
52889,1.98
52889,4.55
52891,2
52891,9.99
52892,248.19
52892,0.77
52893,1.29
52893,9.99
52894,0
52894,48.16
52894,1.18
52895,125
52895,109.75
52895,0.89
52895,144.5
52896,11.5
52897,3033.4
52898,498.82
52898,919.67
52898,189.5
52898,28.2
52899,69.99
52899,22.51
52899,57
52899,88.33
52899,150
52900,6.53
52900,10.02
52901,9.08
52902,99.36
52902,1.98
52903,3.87
52903,9.82
52904,30
52904,0
52906,195.99
52907,101.7
52908,3
52909,6.38
52909,0.01
52910,106.49
52911,38.5
52911,81
52911,14.25
52911,17
52912,3.08
52912,35
52912,30
52912,4.19
52912,93.96
52913,0.89
52913,15
52913,0.99
52914,55.2
52915,65.92
52916,764.11
52916,38.75
52916,11
52916,11.5
52917,2.99
52918,0.66
52918,71.39
52919,591.12
52919,17.67
52920,11
52920,25.08
52921,88.28
52922,6.83
52922,17.9
52924,1
52924,1
52925,21.99
52925,1
52926,499
52926,49.5
52926,65.64
52926,20.9
52928,64.99
52928,15.13
52928,45.66
52928,49.99
52928,12.99
52929,9.08
52929,15
52929,1
52930,192.17
52930,15
52932,68
52932,150
52932,2.82
52934,200
52934,0.76
52936,625
52936,89.14
52936,57.1
52936,11.5
52938,0.76
52938,91.15
52939,53.42
52940,27.44
52940,448.28
52940,25
52941,835
52941,1.79
52942,257.4
52943,11.5
52943,1100
52943,34.95
52944,10
52944,11.5
52944,160.84
52945,1
52946,9.99
52946,14.39
52948,126.5
52948,25
52949,10.07
52949,34.98
52950,120
52950,35.43
52950,194.08
52951,60.17
52951,39
52951,33.8
52952,66.99
52952,9.99
52952,125.9
52952,2.28
52952,50
52952,6.99
52953,39.99
52953,19.99
52954,49.68
52954,1.98
52955,1.98
52955,32.63
52955,27.4
52956,65.7
52956,25
52957,9.99
52957,7.82
52958,2.73
52959,8.07
52960,19.67
52961,14.36
52963,0.89
52964,33.55
52965,15.98
52965,389.59
52965,12.83
52966,0.76
52966,20
52966,23.85
52967,1.82
52968,3.59
52969,7.46
52969,43.47
52971,3.91
52971,400
52972,5.34
