ID,RCTRCK,RACE_DE,RACE_NO,PARTCPT_NO,RANK,RCHOSE_NM,HRSMN,RCORD,ARVL_DFFRNC,EACH_SCTN_PASAGE_RANK,A_WIN_SYTM_EXPECT_ALOT,WIN_STA_EXPECT_ALOT
3629,부경,2014-05-30,2,8,5,여러분의세상,김남성,0:01:16.9,2½,8 -  -  - 8 - 8 - 8 - 5,54,5.5
3630,부경,2014-05-30,2,12,14,지중해의진주,유현명,0:01:21.7,12,2 -  -  - 3 - 4 - 9 - 13,47.5,8.7
3631,부경,2014-05-30,2,7,10,상승기대,양영남,0:01:18.8,1½,9 -  -  - 10 - 10 - 10 - 10,154.4,33.8
3632,부경,2014-05-30,4,6,8,강자대로,김영민,0:01:31.9,목,9 -  -  - 8 - 8 - 9 - 6,109,6.9
3633,부경,2014-05-30,4,3,4,해피동산,다나카,0:01:30.0,1¼,5 -  -  - 5 - 4 - 4 - 3,4.7,1.7
3634,부경,2014-05-30,3,6,6,대승찬스,오영일,0:01:16.9,3,13 -  -  - 13 - 13 - 13 - 10,84.1,11.6
3635,부경,2014-05-30,3,13,14,스플렌디드,조창욱,0:01:21.2,5,14 -  -  - 14 - 14 - 14 - 14,160.1,10.3
3636,부경,2014-05-30,10,1,2,알파명장,다나카,0:01:25.8,3,4 -  -  - 3 - 3 - 3 - 2,1.8,1.1
3637,부경,2014-05-30,9,1,6,스트리트이벤트,정동철,0:01:58.1,¾,4 -  - 5 - 7 - 6 - 7 - 6,15.1,3.8
3638,부경,2014-05-30,4,1,2,파워황제,조성곤,0:01:29.5,5,2 -  -  - 2 - 2 - 1 - 2,9.2,2.8
3639,부경,2014-05-30,3,8,3,가야대로,박금만,0:01:16.1,1,11 -  -  - 10 - 9 - 7 - 3,9.4,2.7
3640,부경,2014-05-30,1,11,9,새로운기상,김도현,0:01:04.7,코,8 -  -  -  - 8 - 7 - 7,103.8,9.3
3641,부경,2014-05-30,1,9,11,한계질주,양영남,0:01:05.9,6,10 -  -  -  - 11 - 12 - 11,91.4,14.9
3642,부경,2014-05-30,1,8,7,하비스트타임,김명신,0:01:04.5,코,6 -  -  -  - 7 - 8 - 8,20.6,2.6
3643,부경,2014-05-30,1,3,2,비카골드,오영일,0:01:02.0,6,4 -  -  -  - 2 - 2 - 2,2,1.1
3644,부경,2014-05-30,1,12,12,네버다이호크,최시대,0:01:06.0,½,12 -  -  -  - 12 - 10 - 12,52.4,10.4
3645,부경,2014-05-30,9,9,,무적강자,김동영,0:02:00.9,실격,7 -  - 7 - 6 - 8 - 9 - 9,20.4,6.1
3646,부경,2014-06-01,6,10,2,노바디캐치미,김용근,0:02:08.2,7,9 - 9 - 9 - 8 - 5 - 3 - 2,2.5,1.5
3647,부경,2014-06-01,5,4,7,배다리퀸,양영남,0:02:05.7,7,5 - 6 - 8 - 8 - 8 - 8 - 8,41.2,7
3648,부경,2014-06-01,6,3,,비룡,박금만,0:02:09.9,실격,3 - 3 - 4 - 3 - 3 - 7 - 9,67.3,7.7
3649,부경,2014-06-01,6,2,7,프린스킹덤,송경윤,0:02:09.1,1,1 - 1 - 1 - 1 - 1 - 2 - 3,20.7,3.9
3650,부경,2014-06-01,5,6,1,한강의기적,유현명,0:02:02.8,,1 - 2 - 4 - 4 - 3 - 3 - 1,2,1.2
3651,부경,2014-06-01,5,2,6,아크라이트,송경윤,0:02:04.4,1½,2 - 1 - 2 - 3 - 4 - 4 - 5,16.2,2.4
3652,부경,2014-06-01,5,7,4,법천왕,후지이,0:02:03.7,1,4 - 3 - 1 - 1 - 2 - 1 - 2,3.8,1.5
3653,부경,2014-06-01,5,1,5,백경,다나카,0:02:04.2,2½,8 - 7 - 7 - 6 - 7 - 6 - 6,5.2,1.5
3654,부경,2014-06-01,4,5,7,프로빅터,설동복,0:01:59.4,코,8 -  - 9 - 8 - 8 - 8 - 7,36.2,3.8
3655,부경,2014-06-01,3,8,7,컬러미골드,김현중,0:01:28.9,¾,8 -  -  - 8 - 8 - 8 - 7,49.7,5.9
3656,부경,2014-06-01,3,4,8,광활한대지,황종우,0:01:29.0,¾,7 -  -  - 7 - 7 - 7 - 8,106.8,14.3
3657,부경,2014-06-01,2,1,10,금포일호,양영남,0:01:24.6,¾,2 -  - 3 - 3 - 4 - 4 - 7,105.6,15.5
3658,부경,2014-06-01,2,9,6,레이스헌터,오영일,0:01:23.3,머리,10 -  - 10 - 10 - 10 - 9 - 8,93,9.7
3659,부경,2014-06-01,5,5,8,선더스카이,설동복,0:02:06.0,1¼,3 - 5 - 6 - 5 - 5 - 7 - 7,29.3,5.1
3660,부경,2014-06-01,3,1,2,다이나믹보스,조성곤,0:01:26.9,코,3 -  -  - 3 - 2 - 2 - 1,6,1.8
3661,부경,2014-06-01,3,9,,소리소,박금만,,출전취소, -  -  -  -  -  - ,0,0
3662,부경,2014-06-01,3,3,6,글로벌진주,박성광,0:01:28.7,½,6 -  -  - 5 - 4 - 4 - 6,19,2.7
3663,부경,2014-06-01,2,6,3,오브퀵,조창욱,0:01:21.6,4,4 -  - 4 - 5 - 3 - 3 - 3,9.4,1.8
3664,부경,2014-06-01,2,5,7,럭키,조성곤,0:01:23.4,¾,8 -  - 9 - 4 - 5 - 5 - 5,6.8,1.7
3665,부경,2014-06-01,2,2,1,바다강자,다나카,0:01:20.6,,3 -  - 1 - 2 - 2 - 2 - 1,1.6,1
3666,부경,2014-06-01,1,2,6,승리파크,조창욱,0:01:02.8,2½,12 -  -  -  - 12 - 10 - 8,180.1,13.8
3667,부경,2014-06-01,1,5,5,태양의축복,황종우,0:01:02.4,¾,10 -  -  -  - 7 - 6 - 6,118.2,8.1
3668,부경,2014-06-01,1,7,4,행복대로,유현명,0:01:02.3,½,7 -  -  -  - 8 - 5 - 4,11.4,2.9
3669,부경,2014-06-01,1,6,7,월드히어로,김정웅,0:01:02.8,목,4 -  -  -  - 4 - 4 - 5,181.3,19.6
3670,부경,2014-06-01,6,6,4,다이나믹질주,최시대,0:02:08.7,2½,4 - 7 - 5 - 6 - 6 - 5 - 6,5.4,2
3671,부경,2014-06-01,6,7,5,동급최강,김도현,0:02:08.8,¾,6 - 6 - 3 - 4 - 4 - 4 - 5,9.6,2.2
3672,부경,2014-06-01,6,1,,초광,양영남,,주행중지,7 - 4 - 6 -  -  -  - ,32.7,4.8
3673,부경,2014-06-01,6,4,6,천지불패,조성곤,0:02:08.9,목,5 - 5 - 8 - 5 - 7 - 6 - 7,3.8,1.7
3674,부경,2014-06-01,6,5,1,매직댄서,후지이,0:02:07.0,,2 - 2 - 2 - 2 - 2 - 1 - 1,10.1,3.4
3675,부경,2014-06-01,5,3,2,천년시대,최시대,0:02:03.3,2½,6 - 4 - 5 - 7 - 6 - 5 - 4,19.7,3.7
3676,부경,2014-06-01,5,8,3,간다이,김영민,0:02:03.6,1¾,7 - 8 - 3 - 2 - 1 - 2 - 3,8.1,1.8
3677,부경,2014-06-01,4,4,3,마렝고,구영준,0:01:57.6,1¾,2 -  - 6 - 6 - 5 - 5 - 5,9.6,1.8
3678,부경,2014-06-01,4,6,5,팀워크,최시대,0:01:58.5,1,1 -  - 1 - 1 - 1 - 1 - 3,14.2,2.7
3679,부경,2014-06-01,4,8,8,슈퍼스피드,유현명,0:02:00.2,5,3 -  - 5 - 5 - 6 - 6 - 8,19.4,3.3
3680,부경,2014-06-01,3,7,5,웰컴코리아,정동철,0:01:28.7,3,1 -  -  - 1 - 1 - 3 - 3,2.1,1.2
3681,부경,2014-06-01,3,6,1,고지정벌,후지이,0:01:26.9,,5 -  -  - 6 - 6 - 6 - 4,3.5,1.3
3682,부경,2014-06-01,3,5,4,감동의질주,조창욱,0:01:28.2,5,4 -  -  - 4 - 5 - 5 - 5,7.2,1.8
3683,부경,2014-06-01,2,10,9,거대한힘,황종우,0:01:24.5,머리,9 -  - 8 - 9 - 9 - 10 - 10,62.9,7.9
3684,부경,2014-06-01,1,4,8,무패챔프,양영남,0:01:03.1,1¾,11 -  -  -  - 10 - 11 - 10,20.3,3.2
3685,부경,2014-06-01,6,11,10,샌드하이,유현명,0:02:12.3,14,8 - 8 - 7 - 7 - 10 - 10 - 10,13.3,2.7
3686,부경,2014-06-01,4,2,1,불패동자,김정웅,0:01:57.2,,6 -  - 4 - 4 - 4 - 4 - 2,3.9,1.5
3687,부경,2014-06-01,1,9,9,로열플라잉,오영일,0:01:03.5,1¾,9 -  -  -  - 11 - 12 - 12,16.8,2.4
3688,부경,2014-06-01,1,1,2,질주화신,박금만,0:01:01.3,1¼,1 -  -  -  - 1 - 1 - 1,4.6,1.6
3689,부경,2014-06-01,6,9,8,천재보고,조창욱,0:02:09.1,목,11 - 11 - 11 - 10 - 8 - 8 - 8,42.4,4.4
3690,부경,2014-06-01,1,8,3,빅메이저,후지이,0:01:02.2,5,8 -  -  -  - 9 - 9 - 7,124.2,14.3
3691,부경,2014-06-01,1,12,10,아리송,정동철,0:01:03.5,½,5 -  -  -  - 6 - 8 - 11,41.6,7.4
3692,부경,2014-06-01,1,3,1,살아있네,김동영,0:01:01.1,,3 -  -  -  - 3 - 3 - 2,6.8,2
3693,부경,2014-06-01,1,10,11,행복질주,조성곤,0:01:03.8,1¾,6 -  -  -  - 5 - 7 - 9,1.6,1.1
3694,부경,2014-06-01,1,11,12,미드나잇와일카드,송경윤,0:01:04.0,¾,2 -  -  -  - 2 - 2 - 3,32.6,5.2
3695,부경,2014-06-01,4,1,9,가속행진,박재호,0:02:01.1,5,7 -  - 8 - 9 - 9 - 9 - 9,128.1,19.1
3696,부경,2014-06-01,4,9,4,천행질주,다나카,0:01:58.3,4,4 -  - 2 - 2 - 2 - 2 - 4,10.1,1.9
3697,부경,2014-06-01,2,8,8,천상의질주,유현명,0:01:24.5,6,6 -  - 7 - 6 - 6 - 6 - 9,4.1,1.5
3698,부경,2014-06-01,4,7,6,길운,김영민,0:01:59.4,5,9 -  - 7 - 7 - 7 - 7 - 6,145.3,12.5
3699,부경,2014-06-01,2,4,5,익스트림호크,김태준,0:01:23.3,3,7 -  - 5 - 7 - 7 - 7 - 4,63.5,8
3700,부경,2014-06-01,2,7,4,에스트리플,김정웅,0:01:22.7,7,5 -  - 6 - 8 - 8 - 8 - 6,86,11.4
3701,부경,2014-06-01,2,3,2,비바슈퍼스타,김현중,0:01:20.8,1½,1 -  - 2 - 1 - 1 - 1 - 2,16.6,2.5
3702,부경,2014-06-01,3,2,3,폭풍속으로,김동영,0:01:27.3,2,2 -  -  - 2 - 3 - 1 - 2,9.6,2.3
3703,부경,2014-06-01,4,3,2,시크릿가든,김용근,0:01:57.4,¾,5 -  - 3 - 3 - 3 - 3 - 1,1.6,1.1
3704,부경,2014-06-01,6,8,3,뉴레코드,문중원,0:02:08.2,½,10 - 10 - 10 - 9 - 9 - 9 - 4,131.4,18.9
3705,부경,2014-06-06,1,5,8,아름다운축복,김태준,0:01:21.1,17,4 -  -  - 6 - 6 - 8 - 8,43.5,4.1
3706,부경,2014-06-06,2,6,2,담양미인,오영일,0:01:16.9,3,5 -  -  - 5 - 5 - 5 - 3,34,4.9
3707,부경,2014-06-06,3,8,12,아이러브송,박성광,0:01:20.1,4,12 -  -  - 12 - 12 - 12 - 12,113.5,25.9
3708,부경,2014-06-06,3,1,6,화이트이글,유현명,0:01:17.8,½,8 -  -  - 9 - 6 - 5 - 5,2.4,1.3
3709,부경,2014-06-06,3,6,5,퍼펙트레이디,김동영,0:01:17.8,5,5 -  -  - 6 - 7 - 6 - 6,6.8,2.3
3710,부경,2014-06-06,3,2,3,첼로소나타,김도현,0:01:16.8,5,6 -  -  - 5 - 5 - 4 - 3,55.4,11.5
3711,부경,2014-06-06,3,3,7,비카진,황종우,0:01:18.1,1¼,1 -  -  - 1 - 1 - 2 - 4,13.8,2.7
3712,부경,2014-06-06,3,11,4,우승이지,조성곤,0:01:17.0,1¼,11 -  -  - 11 - 11 - 11 - 7,4,1.8
3713,부경,2014-06-06,3,5,9,황금전설,송경윤,0:01:19.0,4,4 -  -  - 4 - 4 - 7 - 11,106.2,12.7
3714,부경,2014-06-06,3,10,1,동남여제,김용근,0:01:15.7,,10 -  -  - 10 - 9 - 8 - 2,10.1,2.2
3715,부경,2014-06-06,3,4,10,윈드시티,김태경,0:01:19.0,목,9 -  -  - 7 - 8 - 9 - 9,28.9,5.3
3716,부경,2014-06-06,4,7,3,금포퍼펙트,최시대,0:01:23.4,½,4 -  - 4 - 4 - 4 - 4 - 4,27.8,4.4
3717,부경,2014-06-06,4,8,2,결승진출,박성광,0:01:23.3,½,5 -  - 6 - 5 - 5 - 5 - 5,19.2,2.7
3718,부경,2014-06-06,5,5,2,우렁각시,김용근,0:01:14.8,½,1 -  -  - 1 - 1 - 1 - 1,2.8,1.4
3719,부경,2014-06-06,6,2,5,리설여왕,다나카,0:01:16.6,머리,2 -  -  - 2 - 2 - 2 - 3,33.8,11.6
3720,부경,2014-06-06,6,4,4,라이프이즈쿨,김명신,0:01:16.6,5,5 -  -  - 5 - 5 - 5 - 4,25.7,7
3721,부경,2014-06-06,6,3,7,보헤미안투톨,김정웅,0:01:18.1,3,7 -  -  - 7 - 7 - 7 - 7,33.1,10.1
3722,부경,2014-06-06,6,1,1,앰버고,유현명,0:01:15.2,,1 -  -  - 1 - 1 - 1 - 1,1.5,1
3723,부경,2014-06-06,8,9,11,별님이,다나카,0:01:16.4,1¾,10 -  -  - 10 - 11 - 12 - 11,24,5.3
3724,부경,2014-06-06,9,5,8,칠옥타브,김정웅,0:01:29.8,4,12 -  -  - 11 - 11 - 10 - 9,47.8,6
3725,부경,2014-06-06,8,11,8,퀸파슬리,송경윤,0:01:15.8,코,11 -  -  - 11 - 10 - 11 - 10,7.3,2.4
3726,부경,2014-06-06,8,10,4,버니스그릴리,후지이,0:01:15.1,1¼,12 -  -  - 12 - 12 - 10 - 7,17,6.2
3727,부경,2014-06-06,7,1,10,세인트유니언,김영민,0:01:25.3,7,7 -  - 7 - 8 - 9 - 9 - 10,54.2,7.3
3728,부경,2014-06-06,7,5,9,플라잉스파크,김정웅,0:01:24.0,½,8 -  - 8 - 7 - 7 - 7 - 8,27.8,3.4
3729,부경,2014-06-06,8,4,9,고속성장,박성광,0:01:16.0,1,5 -  -  - 6 - 6 - 6 - 8,64.4,8.8
3730,부경,2014-06-06,8,7,6,여시,홀랜드,0:01:15.3,목,6 -  -  - 5 - 5 - 5 - 4,4.8,2.2
3731,부경,2014-06-06,8,2,1,그레이트마하,조성곤,0:01:14.4,,2 -  -  - 2 - 2 - 2 - 1,6.7,3
3732,부경,2014-06-06,8,6,7,한백히어로,이희천,0:01:15.8,3,9 -  -  - 9 - 9 - 9 - 9,30.2,5.2
3733,부경,2014-06-06,8,5,5,마탄비,김용근,0:01:15.3,1,3 -  -  - 4 - 3 - 3 - 3,11.4,3
3734,부경,2014-06-06,8,1,2,탐나라,최시대,0:01:14.8,2½,1 -  -  - 1 - 1 - 1 - 2,3.9,1.5
3735,부경,2014-06-06,8,8,10,금포여장군,유현명,0:01:16.0,목,4 -  -  - 3 - 4 - 4 - 6,8.5,2.6
3736,부경,2014-06-06,9,4,10,광야일출,조창욱,0:01:32.6,9,2 -  -  - 2 - 2 - 4 - 8,124.9,18
3737,부경,2014-06-06,9,11,6,야성본능,김명신,0:01:29.0,½,6 -  -  - 6 - 6 - 5 - 5,24.7,4.8
3738,부경,2014-06-06,9,9,3,강호드라이브,유현명,0:01:28.6,¾,5 -  -  - 4 - 3 - 2 - 2,4.9,1.5
3739,부경,2014-06-06,10,5,2,올수,김남성,0:01:39.1,1¼,2 -  - 2 - 1 - 1 - 1 - 1,20.2,5.1
3740,부경,2014-06-06,9,1,5,클린강자,조성곤,0:01:28.9,1½,7 -  -  - 3 - 4 - 3 - 3,8.4,1.7
3741,부경,2014-06-06,1,3,4,금포희망,김도현,0:01:17.3,1¾,2 -  -  - 4 - 4 - 5 - 4,18.3,3.4
3742,부경,2014-06-06,1,1,1,끝판여왕,최시대,0:01:15.9,,3 -  -  - 3 - 3 - 2 - 1,3.5,1.2
3743,부경,2014-06-06,3,9,8,파워에너지,오영일,0:01:18.3,1¼,7 -  -  - 8 - 10 - 10 - 10,15.2,4
3744,부경,2014-06-06,3,12,11,오스타,최시대,0:01:19.3,1½,3 -  -  - 3 - 3 - 3 - 8,14.1,4
3745,부경,2014-06-06,3,7,2,붉은노을,김현중,0:01:15.8,½,2 -  -  - 2 - 2 - 1 - 1,16.2,3.9
3746,부경,2014-06-06,6,5,3,배다리에이스,후지이,0:01:15.7,1¼,6 -  -  - 6 - 6 - 6 - 6,5.1,1.8
3747,부경,2014-06-06,6,7,2,바람탄,최시대,0:01:15.4,1½,4 -  -  - 4 - 4 - 3 - 2,7.8,3.2
3748,부경,2014-06-06,8,3,3,레드화이트앤블루,이쿠,0:01:14.9,½,8 -  -  - 8 - 8 - 8 - 5,8.7,2.5
3749,부경,2014-06-06,5,2,10,블랙알렉스,김태준,0:01:16.5,1¼,7 -  -  - 9 - 11 - 11 - 10,138.7,10.8
3750,부경,2014-06-06,2,7,3,동남천하,정동철,0:01:17.0,1,7 -  -  - 8 - 8 - 8 - 6,7.9,1.8
3751,부경,2014-06-06,10,3,8,명서히어로,김영민,0:01:41.4,½,1 -  - 1 - 3 - 4 - 4 - 5,46.7,8.8
3752,부경,2014-06-06,7,9,5,소리킹,김동영,0:01:23.0,목,5 -  - 4 - 4 - 4 - 4 - 3,5.4,1.6
3753,부경,2014-06-06,5,4,4,프로페서실버,이희천,0:01:15.6,½,4 -  -  - 4 - 4 - 5 - 4,82.2,6.5
3754,부경,2014-06-06,5,10,6,기막힌선택,후지이,0:01:15.8,½,8 -  -  - 8 - 8 - 8 - 7,51,6.5
3755,부경,2014-06-06,5,9,7,티사불,최시대,0:01:16.0,1¼,5 -  -  - 5 - 5 - 4 - 5,8.9,2.2
3756,부경,2014-06-06,5,8,3,블랙박스,유현명,0:01:15.5,4,2 -  -  - 3 - 2 - 2 - 2,2.9,1.4
3757,부경,2014-06-06,5,6,8,갤럭틱파워,홀랜드,0:01:16.0,코,10 -  -  - 10 - 9 - 9 - 9,84.2,7.1
3758,부경,2014-06-06,4,1,5,헬로챔프,김도현,0:01:23.9,코,1 -  - 1 - 1 - 1 - 1 - 1,3.4,1.4
3759,부경,2014-06-06,4,2,7,지금부터,김명신,0:01:24.9,4,6 -  - 5 - 6 - 6 - 7 - 7,8.1,2.2
3760,부경,2014-06-06,4,5,8,탐라오름,김정웅,0:01:27.5,15,8 -  - 8 - 8 - 8 - 8 - 8,60.9,9.3
3761,부경,2014-06-06,4,3,4,버닝히어로,유현명,0:01:23.9,2½,2 -  - 2 - 2 - 2 - 2 - 2,9,2.9
3762,부경,2014-06-06,2,2,5,꿈의한발,이희천,0:01:17.7,3,8 -  -  - 7 - 7 - 6 - 5,13.9,2.1
3763,부경,2014-06-06,2,5,4,테이크올,김용근,0:01:17.1,½,2 -  -  - 1 - 1 - 1 - 2,2,1.1
3764,부경,2014-06-06,2,3,7,나이스댄서,송경윤,0:01:18.4,4,4 -  -  - 6 - 6 - 7 - 7,11.2,2.5
3765,부경,2014-06-06,1,8,6,스카이선,박성광,0:01:18.0,2,7 -  -  - 7 - 7 - 7 - 7,18.7,2.9
3766,부경,2014-06-06,1,4,5,겨루,김명신,0:01:17.6,2,6 -  -  - 5 - 5 - 4 - 5,53.9,6.4
3767,부경,2014-06-06,10,4,5,퍼스트터치,최시대,0:01:41.1,4,3 -  - 4 - 4 - 3 - 3 - 4,7,1.9
3768,부경,2014-06-06,10,2,10,필립,유현명,0:01:43.4,4,6 -  - 5 - 5 - 5 - 10 - 10,20.7,6.1
3769,부경,2014-06-06,10,6,4,프리딕트,조창욱,0:01:40.5,½,10 -  - 10 - 10 - 10 - 8 - 3,4.6,1.9
3770,부경,2014-06-06,7,8,6,희망제일,조창욱,0:01:23.6,3,9 -  - 10 - 9 - 8 - 8 - 7,104.5,14.1
3771,부경,2014-06-06,7,10,8,에이피골드,구민성,0:01:23.9,¾,10 -  - 9 - 10 - 10 - 10 - 9,62.9,7.4
3772,부경,2014-06-06,7,2,4,금포삼호,박재호,0:01:22.9,¾,2 -  - 1 - 2 - 2 - 2 - 2,81.7,7
3773,부경,2014-06-06,8,12,12,뷰티풀남해,정동철,0:01:18.8,14,7 -  -  - 7 - 7 - 7 - 12,32.4,7
3774,부경,2014-06-06,9,12,7,싱그러운친구,다나카,0:01:29.2,1½,10 -  -  - 8 - 7 - 7 - 6,78,7.2
3775,부경,2014-06-06,7,6,7,라이징캡틴,유현명,0:01:23.8,1½,3 -  - 3 - 3 - 3 - 3 - 4,21.4,3.7
3776,부경,2014-06-06,5,3,9,조스피자도우,다나카,0:01:16.3,1¼,9 -  -  - 7 - 7 - 7 - 8,129.4,10.2
3777,부경,2014-06-06,4,6,6,명원라이언,조창욱,0:01:24.2,2,3 -  - 3 - 3 - 3 - 3 - 3,2.4,1.3
3778,부경,2014-06-06,2,4,8,금포영웅,김도현,0:01:20.4,11,3 -  -  - 3 - 3 - 4 - 8,98.6,9.2
3779,부경,2014-06-06,10,8,9,켈란,김용근,0:01:42.7,7,9 -  - 9 - 9 - 9 - 5 - 9,3.5,1.4
3780,부경,2014-06-06,9,3,2,원일시대,최시대,0:01:28.5,1¾,8 -  -  - 9 - 10 - 9 - 7,23.4,4.1
3781,부경,2014-06-06,9,2,1,상승장군,김용근,0:01:28.2,,1 -  -  - 1 - 1 - 1 - 1,5.6,1.9
3782,부경,2014-06-06,9,10,4,빅토리선,이쿠,0:01:28.7,½,3 -  -  - 5 - 5 - 6 - 4,1.7,1.1
3783,부경,2014-06-06,9,6,,언제나기쁨,정동철,,주행중지,4 -  -  - 12 -  -  - ,94.2,11.3
3784,부경,2014-06-06,9,7,9,롤링스톤,후지이,0:01:31.0,7,11 -  -  - 10 - 9 - 8 - 10,51.5,8.4
3785,부경,2014-06-06,7,7,2,브이나인,김용근,0:01:22.8,7,4 -  - 5 - 5 - 5 - 5 - 6,4.6,1.5
3786,부경,2014-06-06,7,3,1,벌마소년,조성곤,0:01:21.5,,1 -  - 2 - 1 - 1 - 1 - 1,1.5,1.2
3787,부경,2014-06-06,5,1,1,남도트랙킹,조성곤,0:01:14.7,,3 -  -  - 2 - 3 - 3 - 3,3.8,1.5
3788,부경,2014-06-06,5,11,5,보헤미안,오영일,0:01:15.7,½,6 -  -  - 6 - 6 - 6 - 6,24.3,4
3789,부경,2014-06-06,4,4,1,모닝휘파람,홀랜드,0:01:23.3,,7 -  - 7 - 7 - 7 - 6 - 6,5.1,1.3
3790,부경,2014-06-06,2,8,6,웰캡신화,홀랜드,0:01:17.8,¾,6 -  -  - 4 - 4 - 3 - 4,2.7,1.2
3791,부경,2014-06-06,2,1,1,삼한영웅,유현명,0:01:16.3,,1 -  -  - 2 - 2 - 2 - 1,16.2,3.3
3792,부경,2014-06-06,1,2,3,강마애스타,김정웅,0:01:17.0,1½,8 -  -  - 8 - 8 - 6 - 3,70.7,5.2
3793,부경,2014-06-06,10,9,6,상승모드,박상우,0:01:41.3,1,8 -  - 8 - 7 - 7 - 7 - 8,58.5,5.8
3794,부경,2014-06-06,10,7,3,포리스트볼드,이쿠,0:01:40.4,7,7 -  - 7 - 8 - 8 - 9 - 7,5.1,1.8
3795,부경,2014-06-06,10,10,1,마이위너,조성곤,0:01:38.9,,4 -  - 3 - 2 - 2 - 2 - 2,4.8,1.8
3796,부경,2014-06-06,10,1,7,카오산,김동영,0:01:41.3,½,5 -  - 6 - 6 - 6 - 6 - 6,16.1,4.3
3797,부경,2014-06-06,9,8,11,남도호령,송경윤,0:01:32.8,1,9 -  -  - 7 - 8 - 11 - 11,201.2,17.3
3798,부경,2014-06-06,7,4,3,코델리아,김도현,0:01:22.8,목,6 -  - 6 - 6 - 6 - 6 - 5,17.8,1.8
3799,부경,2014-06-06,5,7,11,레이턴즈퍼레이딩,김동영,0:01:17.6,6,11 -  -  - 11 - 10 - 10 - 11,13.1,3.2
3800,부경,2014-06-06,6,6,6,무지개동산,김동영,0:01:17.5,5,3 -  -  - 3 - 3 - 4 - 5,6.1,3
3801,부경,2014-06-06,1,6,2,베가엑스,조성곤,0:01:16.7,5,1 -  -  - 1 - 1 - 1 - 2,1.7,1.1
3802,부경,2014-06-06,1,7,7,프리미어퀸,송경윤,0:01:18.1,½,5 -  -  - 2 - 2 - 3 - 6,5,1.3
3803,부경,2014-06-08,2,3,2,부경시대,김용근,0:01:20.6,6,5 -  - 5 - 5 - 5 - 4 - 4,19.3,1.8
3804,부경,2014-06-08,2,1,3,스타제트,김동영,0:01:20.6,머리,3 -  - 3 - 4 - 3 - 2 - 2,14.5,1.9
3805,부경,2014-06-08,1,5,2,비호자,홀랜드,0:01:01.6,7,4 -  -  -  - 4 - 4 - 2,4.4,1.3
3806,부경,2014-06-08,1,9,5,코리아스타,문정균,0:01:03.0,4,7 -  -  -  - 8 - 8 - 8,35.2,3.8
3807,부경,2014-06-08,3,6,2,대지의요정,조성곤,0:01:14.9,½,5 -  -  - 5 - 5 - 5 - 4,4.6,1.6
3808,부경,2014-06-08,3,8,6,미드웨이,김현중,0:01:16.4,¾,7 -  -  - 7 - 7 - 7 - 6,53.4,5.4
3809,부경,2014-06-08,5,6,12,[서]차이밍비카,박상우,0:01:41.9,½,5 -  - 12 - 13 - 14 - 13 - 12,467.2,35.2
3810,부경,2014-06-08,5,11,13,칼마,김현중,0:01:42.4,3,4 -  - 4 - 6 - 5 - 6 - 10,314.8,35.4
3811,부경,2014-06-08,5,15,15,[서]승부신화,박시천,0:01:42.8,1,9 -  - 9 - 12 - 13 - 14 - 15,457.4,45.2
3812,부경,2014-06-08,6,11,10,코러스원,정동철,0:01:43.9,4,9 -  - 5 - 4 - 4 - 5 - 8,53,6.6
3813,부경,2014-06-08,6,7,7,무비소나타,문정균,0:01:42.9,4,11 -  - 11 - 11 - 11 - 10 - 7,33.6,5.5
3814,부경,2014-06-08,4,11,7,바람몰이,조성곤,0:01:29.9,머리,4 -  -  - 4 - 4 - 5 - 6,17.9,3.5
3815,부경,2014-06-08,2,9,8,애니기븐액트,김도현,0:01:22.7,½,6 -  - 6 - 8 - 9 - 9 - 8,163.9,10.4
3816,부경,2014-06-08,2,5,4,매직앱테니아,김태경,0:01:21.2,3,4 -  - 4 - 3 - 2 - 3 - 3,52.1,4.1
3817,부경,2014-06-08,1,4,6,대승축제,김정웅,0:01:03.2,1,6 -  -  -  - 6 - 6 - 6,63.8,7.1
3818,부경,2014-06-08,6,10,3,메이저스타,김용근,0:01:41.5,1¼,3 -  - 2 - 2 - 3 - 2 - 2,4.1,1.6
3819,부경,2014-06-08,6,9,4,우승질주,후지이,0:01:41.9,2,4 -  - 4 - 6 - 6 - 6 - 6,4.4,1.5
3820,부경,2014-06-08,4,1,3,마하알파,김용근,0:01:28.6,1½,2 -  -  - 3 - 3 - 3 - 3,3.9,1.5
3821,부경,2014-06-08,4,9,4,영웅출현,후지이,0:01:28.9,2,9 -  -  - 9 - 9 - 8 - 5,8.7,1.6
3822,부경,2014-06-08,4,7,1,부호,최시대,0:01:28.1,,1 -  -  - 1 - 1 - 1 - 1,1.7,1.2
3823,부경,2014-06-08,4,10,11,길상,김영민,0:01:31.9,7,10 -  -  - 10 - 11 - 11 - 11,141.2,10.1
3824,부경,2014-06-08,4,4,6,천군시대,박상우,0:01:29.9,3,7 -  -  - 7 - 6 - 7 - 8,92.5,9.4
3825,부경,2014-06-08,4,3,9,핸섬가이,홀랜드,0:01:30.0,목,6 -  -  - 6 - 7 - 6 - 7,10.3,2.7
3826,부경,2014-06-08,4,8,5,불패가도,김도현,0:01:29.4,3,5 -  -  - 5 - 5 - 4 - 4,83.4,7.5
