ID,RCTRCK,RACE_DE,PRDCTN_NATION_NM,SEX,AGE,BND_WT,TRNER,RCHOSE_OWNR_NM,RCHOSE_BDWGH
2620,부경,2014-04-18,미,수,,52,장세한,김장만,457
2621,부경,2014-04-18,한,수,,54.5,오문식,정완모,507
2622,부경,2014-04-18,한,수,,55,이상영,민우식,428
2623,부경,2014-04-18,한,수,,54.5,김병학,양승홍,443
2624,부경,2014-04-18,한,수,,55,김창옥,나종용,482
2625,부경,2014-04-18,한,수,,53.5,오문식,이성기,468
2626,부경,2014-04-18,한,수,,54,조용배,송한우,473
2627,부경,2014-04-18,한,수,,54,양귀선,이성님,484
2628,부경,2014-04-18,한,수,,54,강형곤,변창덕,502
2629,부경,2014-04-18,한,수,,56,김창옥,나종용,496
2630,부경,2014-04-18,한,수,,54,임한,나경백,479
2631,부경,2014-04-18,한,수,,54,민장기,김갑수,508
2632,부경,2014-04-18,한,수,,54,이정표,송준규,464
2633,부경,2014-04-18,한,수,,54,최기홍,김영구,438
2634,부경,2014-04-18,한,수,,54,강형곤,변수정,519
2635,부경,2014-04-18,한,수,,56,하무선,정완모,470
2636,부경,2014-04-18,미,수,,54,윤주혁,송정아,511
2637,부경,2014-04-18,미,수,,54,조용배,양관석,463
2638,부경,2014-04-18,미,수,,54,백광열,이호영,452
2639,부경,2014-04-18,미,수,,54,강병은,문경숙,535
2640,부경,2014-04-18,한,수,,54,장세한,최영근,479
2641,부경,2014-04-18,한,수,,55,이상영,조경신,479
2642,부경,2014-04-18,미,수,,54.5,윤주혁,이동헌,458
2643,부경,2014-04-18,한,수,,55,유충열,이완섭,486
2644,부경,2014-04-18,한,수,,54,백광열,김욱수,456
2645,부경,2014-04-18,한,수,,54,최기홍,김경태,419
2646,부경,2014-04-18,한,수,,55,유병복,정영식,458
2647,부경,2014-04-18,미,암,,54,윤주혁,송정아,424
2648,부경,2014-04-18,미,암,,53.5,김병학,김종석,464
2649,부경,2014-04-18,미,암,,51,김남중,태립건설,475
2650,부경,2014-04-18,미,암,,52.5,이정표,박성배,502
2651,부경,2014-04-18,한,거,,54,김병학,송문관,467
2652,부경,2014-04-18,한,거,,54,라이스,페가수스,531
2653,부경,2014-04-18,한,거,,55,한상복,오공학,454
2654,부경,2014-04-18,한,거,,54,양귀선,오공학,467
2655,부경,2014-04-18,한,거,,54,김길중,김의기,468
2656,부경,2014-04-18,한,거,,52,김영관,김경태,477
2657,부경,2014-04-18,뉴,거,,55,유병복,세금성,418
2658,부경,2014-04-18,한,거,,54,김성현,전영환,465
2659,부경,2014-04-18,한,거,,54,오문식,박은주,0
2660,부경,2014-04-18,미,거,,54,강병은,문경숙,485
2661,부경,2014-04-18,한,거,,55.5,조용배,김효태,471
2662,부경,2014-04-18,한,거,,54,임금만,김지원,431
2663,부경,2014-04-18,한,거,,56,김길중,손천수,501
2664,부경,2014-04-18,한,암,,53,김길중,춘강,485
2665,부경,2014-04-18,한,암,,51,조용배,장재원,482
2666,부경,2014-04-18,한,암,,53,권승주,최상배,475
2667,부경,2014-04-18,미,암,,53,김창옥,서귀포시축협,425
2668,부경,2014-04-18,한,암,,51,강병은,이동좌,455
2669,부경,2014-04-18,한,암,,53,김남중,양호규,431
2670,부경,2014-04-18,한,암,,53,백광열,박웅진,457
2671,부경,2014-04-18,한,암,,53,하무선,김형란,508
2672,부경,2014-04-18,한,암,,53,민장기,고경민,436
2673,부경,2014-04-18,미,암,,56,임금만,이태희,489
2674,부경,2014-04-18,한,암,,50,최기홍,김원식,449
2675,부경,2014-04-18,한,암,,52,한상복,변공민,455
2676,부경,2014-04-18,한,암,,53.5,김길중,곽희원,500
2677,부경,2014-04-18,한,암,,53,유병복,현길림,470
2678,부경,2014-04-18,한,암,,54,조용배,송한우,452
2679,부경,2014-04-18,한,암,,54,라이스,미타31,0
2680,부경,2014-04-18,한,암,,54,김창옥,문법윤,493
2681,부경,2014-04-18,한,암,,54,강형곤,김동훈,459
2682,부경,2014-04-18,한,암,,53,오문식,정광화,406
2683,부경,2014-04-18,한,암,,53,오문식,김종업,479
2684,부경,2014-04-18,한,암,,53,이상영,손병현,486
2685,부경,2014-04-18,한,암,,53,김성현,이성기,429
2686,부경,2014-04-18,한,암,,53,김재섭,조태만,434
2687,부경,2014-04-18,한,암,,53,방동석,장성근,453
2688,부경,2014-04-18,한,암,,53,장세한,김진영a,457
2689,부경,2014-04-18,한,암,,51,강병은,홍경표,478
2690,부경,2014-04-18,한,암,,53,권승주,조창환,448
2691,부경,2014-04-18,한,암,,53,방동석,유수태,438
2692,부경,2014-04-18,한,암,,54,임동창,김호균,478
2693,부경,2014-04-18,한,암,,54.5,장세한,양국만,414
2694,부경,2014-04-18,한,암,,51.5,강형곤,변수정,482
2695,부경,2014-04-18,한,암,,53,문제복,오종환,468
2696,부경,2014-04-18,한,암,,53,울즐리,유수태,442
2697,부경,2014-04-18,한,암,,52,하무선,최원호,451
2698,부경,2014-04-18,한,암,,53,권승주,안숙영,493
2699,부경,2014-04-18,한,암,,51.5,백광열,강훈표,477
2700,부경,2014-04-18,한,암,,53,울즐리,김지원,459
2701,부경,2014-04-18,한,암,,54,윤주혁,이계옥,418
2702,부경,2014-04-18,한,암,,53,김병학,미타31,432
2703,부경,2014-04-18,한,암,,54,김남중,변수정,429
2704,부경,2014-04-18,한,암,,53,김재섭,윤지중,484
2705,부경,2014-04-18,미,암,,54,김남중,한정협,492
2706,부경,2014-04-18,한,암,,53,문제복,윤지중,441
2707,부경,2014-04-18,한,암,,53,최기홍,이용우,393
2708,부경,2014-04-18,한,암,,53,강형곤,전종섭,446
2709,부경,2014-04-18,한,암,,52,이정표,홍성필,442
2710,부경,2014-04-18,한,암,,53.5,울즐리,신우철,462
2711,부경,2014-04-18,한,암,,55,김영관,이성희,509
2712,부경,2014-04-18,한,암,,52,최기홍,안규생,442
2713,부경,2014-04-18,미,암,,52.5,방동석,강종철,473
2714,부경,2014-04-18,한,암,,53,강형곤,박수영,484
2715,부경,2014-04-18,한,암,,54,라이스,이상현,525
2716,부경,2014-04-18,한,암,,54,김영관,장성근,486
2717,부경,2014-04-18,한,암,,53,장세한,송재길,505
2718,부경,2014-04-18,한,암,,53,임금만,이태희,473
2719,부경,2014-04-18,한,암,,53,김병학,이시돌협회,472
2720,부경,2014-04-18,미,암,,53,양귀선,김성수,479
2721,부경,2014-04-18,미,암,,51,방동석,김헌영,464
2722,부경,2014-04-20,한,수,,55.5,강형곤,곽종수,0
2723,부경,2014-04-20,한,수,,53,김남중,김봉겸,0
2724,부경,2014-04-20,한,수,,56.5,오문식,정광화,0
2725,부경,2014-04-20,한,수,,51,임동창,이동좌,0
2726,부경,2014-04-20,한,수,,55.5,임동창,김용구,0
2727,부경,2014-04-20,한,수,,54,강병은,이성님,0
2728,부경,2014-04-20,캐,암,,55,장세한,강남연,0
2729,부경,2014-04-20,한,암,,53.5,이정표,이계옥,0
2730,부경,2014-04-20,미,암,,53.5,울즐리,이성기,0
2731,부경,2014-04-20,한,암,,53,임동창,한정협,0
2732,부경,2014-04-20,한,암,,51,한상복,김갑수,0
2733,부경,2014-04-20,한,암,,51.5,양귀선,김영옥,0
2734,부경,2014-04-20,한,암,,51.5,김길중,송윤지,0
2735,부경,2014-04-20,한,암,,53,김재섭,최종복,0
2736,부경,2014-04-20,미,암,,53,조용배,이정원,0
2737,부경,2014-04-20,미,암,,53,하무선,이시환,0
2738,부경,2014-04-20,한,암,,53,백광열,강훈표,0
2739,부경,2014-04-20,한,암,,52.5,하무선,이시환,0
2740,부경,2014-04-20,미,암,,53.5,김길중,김용부,0
2741,부경,2014-04-20,미,암,,52.5,김영관,대륭,0
2742,부경,2014-04-20,한,암,,53,유충열,이혜선,0
2743,부경,2014-04-20,한,암,,53,장세한,이동훈,0
2744,부경,2014-04-20,한,암,,53,윤주혁,지광배,0
2745,부경,2014-04-20,한,암,,53.5,조용배,인택주택건설,0
2746,부경,2014-04-20,한,암,,52,김영관,태희종합건설,0
2747,부경,2014-04-20,한,암,,51,조용배,송한우,0
2748,부경,2014-04-20,한,암,,51,윤주혁,최상배,0
2749,부경,2014-04-20,한,거,,54,김영관,김평갑,0
2750,부경,2014-04-20,한,거,,60,울즐리,남정호,0
2751,부경,2014-04-20,한,거,,51,이상영,남석우,0
2752,부경,2014-04-20,한,거,,54,김영관,유연욱,0
2753,부경,2014-04-20,한,거,,56.5,이상영,곽영숙,0
2754,부경,2014-04-20,한,거,,56,울즐리,박은주,0
2755,부경,2014-04-20,한,거,,57.5,권승주,손천수,0
2756,부경,2014-04-20,한,수,,51,민장기,김욱수,0
2757,부경,2014-04-20,한,수,,53,강형곤,이본희,0
2758,부경,2014-04-20,한,수,,51,오문식,김중길,0
2759,부경,2014-04-20,한,수,,54,이정표,홍성필,0
2760,부경,2014-04-20,한,수,,56,강형곤,김원구,0
2761,부경,2014-04-20,미,수,,55,최기홍,이성영,0
2762,부경,2014-04-20,한,수,,53.5,양귀선,양호규,0
2763,부경,2014-04-20,한,수,,54.5,민장기,김진영a,0
2764,부경,2014-04-20,미,수,,54,방동석,이본희,0
2765,부경,2014-04-20,한,거,,54.5,강병은,이시환,0
2766,부경,2014-04-20,뉴,거,,55,하무선,하만철,0
2767,부경,2014-04-20,한,거,,51,이상영,박득수,0
2768,부경,2014-04-20,한,거,,55.5,유병복,홍태수,0
2769,부경,2014-04-20,한,거,,54,한상복,변공민,0
2770,부경,2014-04-20,미,거,,56,임금만,임병효,0
2771,부경,2014-04-20,한,수,,54.5,김남중,나종용,0
2772,부경,2014-04-20,한,수,,55.5,유충열,성태진,0
2773,부경,2014-04-20,한,수,,53.5,임한,나경백,0
2774,부경,2014-04-20,미,수,,54,김영관,우만식,0
2775,부경,2014-04-20,미,수,,54,민장기,조태만,0
2776,부경,2014-04-20,미,수,,54,유충열,이상일,0
2777,부경,2014-04-20,한,수,,52,한상복,미타31,0
2778,부경,2014-04-20,한,수,,54,오문식,김종업,0
2779,부경,2014-04-20,한,수,,55.5,김남중,장석노,0
2780,부경,2014-04-20,한,수,,55,권승주,김무현,0
2781,부경,2014-04-20,한,수,,55,민장기,이호영,0
2782,부경,2014-04-20,미,수,,55.5,조용배,송한우,0
2783,부경,2014-04-20,미,수,,55,권승주,김경도,0
2784,부경,2014-04-20,한,거,,52.5,김재섭,이태희,0
2785,부경,2014-04-20,한,거,,53.5,한상복,김흥보,0
2786,부경,2014-04-20,한,거,,56.5,백광열,이성영,0
2787,부경,2014-04-20,미,거,,57.5,민장기,송달섭,0
2788,부경,2014-04-20,미,거,,54,문제복,김재윤,0
2789,부경,2014-04-20,한,수,,60,백광열,이성영,0
2790,부경,2014-04-20,한,수,,51,민장기,양치복,0
2791,부경,2014-04-20,한,수,,52,유충열,이혜란,0
2792,부경,2014-05-02,한,거,,52,강병은,김정두,433
2793,부경,2014-05-02,한,거,,54,윤주혁,최상배,470
2794,부경,2014-05-02,한,암,,53,장세한,양의종,495
2795,부경,2014-05-02,한,암,,53,양귀선,최영근,442
2796,부경,2014-05-02,한,암,,53,윤주혁,유효일,481
2797,부경,2014-05-02,한,암,,53,최기홍,이시환,455
2798,부경,2014-05-02,한,암,,53,김성현,임총재,456
2799,부경,2014-05-02,한,암,,53,양귀선,김성수,453
2800,부경,2014-05-02,한,암,,53,문제복,서종호,462
2801,부경,2014-05-02,캐,암,,55,장세한,강남연,532
2802,부경,2014-05-02,뉴,암,,55,김성현,조영자,460
2803,부경,2014-05-02,호,암,,53,강병은,홍경표,427
2804,부경,2014-05-02,한,수,,54,김병학,고승태,461
2805,부경,2014-05-02,한,암,,50,이상영,임석수,466
2806,부경,2014-05-02,한,암,,52,양귀선,최원호,471
2807,부경,2014-05-02,한,암,,52.5,백광열,김준식,462
2808,부경,2014-05-02,미,암,,55,민장기,최영근,474
2809,부경,2014-05-02,미,암,,52,라이스,페가수스,474
2810,부경,2014-05-02,한,암,,53.5,임동창,여성숙,503
2811,부경,2014-05-02,한,암,,53.5,이정표,김효태,494
2812,부경,2014-05-02,한,암,,52.5,장세한,류주영,500
2813,부경,2014-05-02,한,암,,52,한상복,김갑수,493
2814,부경,2014-05-02,한,암,,53,양귀선,김영옥,453
2815,부경,2014-05-02,한,암,,53,조용배,인택주택건설,464
2816,부경,2014-05-02,한,암,,54,이정표,김무현,495
2817,부경,2014-05-02,한,암,,53,민장기,양치복,468
2818,부경,2014-05-02,한,암,,53,김남중,김영옥,450
2819,부경,2014-05-02,한,암,,53,김창옥,김준현,451
2820,부경,2014-05-02,한,암,,51,문제복,유효일,468
2821,부경,2014-05-02,한,암,,53,유병복,윤지중,464
2822,부경,2014-05-02,한,암,,53,조용배,우만식,462
2823,부경,2014-05-02,한,암,,51,임동창,김화원,462
2824,부경,2014-05-02,한,암,,53,하무선,김성수,441
2825,부경,2014-05-02,한,암,,53,윤주혁,송정아,449
2826,부경,2014-05-02,한,암,,53,임한,강애순,429
2827,부경,2014-05-02,한,암,,54,하무선,백진희,437
2828,부경,2014-05-02,한,암,,53,강형곤,이헌주,475
2829,부경,2014-05-02,한,암,,53,양귀선,정완모,462
2830,부경,2014-05-02,한,암,,53,하무선,서삼석,445
2831,부경,2014-05-02,한,암,,53,유병복,오공학,463
2832,부경,2014-05-02,한,암,,51,강병은,서정범,434
2833,부경,2014-05-02,한,암,,53,하무선,이경희,484
2834,부경,2014-05-02,미,암,,53,라이스,이혜선,439
2835,부경,2014-05-02,한,암,,54,민장기,허도행,476
2836,부경,2014-05-02,한,암,,53,임한,김정두,475
2837,부경,2014-05-02,한,암,,53,울즐리,김지원,458
2838,부경,2014-05-02,미,암,,52.5,김재섭,고문섭,500
2839,부경,2014-05-02,한,암,,51,최기홍,강희종,451
2840,부경,2014-05-02,한,암,,53,김길중,송윤지,450
2841,부경,2014-05-02,한,암,,53,권승주,안호석,425
2842,부경,2014-05-02,한,암,,53,유충열,홍순해,478
2843,부경,2014-05-02,한,암,,53,백광열,강훈표,447
2844,부경,2014-05-02,미,암,,53.5,울즐리,이성기,473
2845,부경,2014-05-02,한,암,,53.5,양귀선,이성님,487
2846,부경,2014-05-02,한,수,,54,권승주,문상후,478
2847,부경,2014-05-02,한,수,,54,최기홍,유경협,478
2848,부경,2014-05-02,한,수,,54,백광열,강훈표,488
2849,부경,2014-05-02,한,수,,54,민장기,조태만,502
2850,부경,2014-05-02,한,수,,54,이상영,이갑섭,521
2851,부경,2014-05-02,호,수,,55,백광열,정영광,415
2852,부경,2014-05-02,한,수,,55,오문식,김중길,477
2853,부경,2014-05-02,한,수,,54,강형곤,변창덕,509
2854,부경,2014-05-02,한,거,,54.5,조용배,김효태,472
2855,부경,2014-05-02,한,거,,55,오문식,류주영,467
2856,부경,2014-05-02,한,거,,57.5,장세한,김화원,479
2857,부경,2014-05-02,한,거,,59,울즐리,정형철,449
2858,부경,2014-05-02,한,거,,55,한상복,구영본,453
2859,부경,2014-05-02,한,거,,55,김길중,이동좌,492
2860,부경,2014-05-02,미,거,,54.5,오문식,박은주,490
2861,부경,2014-05-02,미,거,,56,이상영,김규조,428
2862,부경,2014-05-02,미,거,,57,장세한,이동훈,490
2863,부경,2014-05-02,뉴,거,,53,강병은,김응수,425
2864,부경,2014-05-02,한,거,,53.5,민장기,이호영,443
2865,부경,2014-05-02,한,수,,54.5,권승주,손병현,508
2866,부경,2014-05-02,한,수,,53,백광열,나종용,466
2867,부경,2014-05-02,캐,수,,54,김창옥,이승우,471
2868,부경,2014-05-02,미,수,,55,백광열,박판득,453
2869,부경,2014-05-02,미,수,,54,권승주,이원태,0
2870,부경,2014-05-02,한,수,,53.5,민장기,김진영a,479
2871,부경,2014-05-02,한,수,,52.5,김남중,이성님,473
2872,부경,2014-05-02,한,수,,54.5,강형곤,이성민,533
2873,부경,2014-05-02,한,수,,52.5,조용배,양관석,502
2874,부경,2014-05-02,한,수,,53.5,강형곤,범한산업,485
2875,부경,2014-05-02,미,수,,54,김영관,우만식,506
2876,부경,2014-05-02,미,수,,54,오문식,정경태,499
2877,부경,2014-05-02,미,수,,54,방동석,이본희,434
2878,부경,2014-05-02,미,수,,54,임동창,서정범,481
2879,부경,2014-05-02,한,수,,54,이상영,정재훈,486
2880,부경,2014-05-02,한,수,,54,조용배,인택주택건설,456
2881,부경,2014-05-02,한,수,,55,임한,김영근,556
2882,부경,2014-05-02,한,수,,54,백광열,강훈표,489
2883,부경,2014-05-02,한,수,,54,유충열,이혜선,405
2884,부경,2014-05-02,한,수,,57,강형곤,곽종수,468
2885,부경,2014-05-02,한,수,,54.5,김남중,김봉겸,474
2886,부경,2014-05-02,한,수,,56,김재섭,박의주,509
2887,부경,2014-05-02,한,수,,52,김성현,강성호,422
2888,부경,2014-05-02,미,암,,53,조용배,이정원,443
2889,부경,2014-05-02,한,암,,54,조용배,인택주택건설,414
2890,부경,2014-05-02,한,암,,54,조용배,송한우,449
2891,부경,2014-05-02,한,암,,54,라이스,이상현,526
2892,부경,2014-05-02,한,암,,53,한상복,구영본,459
2893,부경,2014-05-02,한,암,,53,강병은,김정두,435
2894,부경,2014-05-02,한,암,,53,김재섭,최종복,468
2895,부경,2014-05-02,한,암,,53,이상영,곽영숙,516
2896,부경,2014-05-02,한,암,,54,방동석,이임보,423
2897,부경,2014-05-02,한,수,,57.5,오문식,정광화,465
2898,부경,2014-05-02,한,수,,55,유병복,전성연,453
2899,부경,2014-05-02,미,수,,54.5,양귀선,김성수,445
2900,부경,2014-05-02,한,수,,53.5,임한,강애순,549
2901,부경,2014-05-02,미,수,,54,민장기,김욱수,524
2902,부경,2014-05-02,한,수,,54,김영관,유상호,509
2903,부경,2014-05-02,한,거,,52,권승주,서종호,485
2904,부경,2014-05-02,한,거,,54,한상복,손병철,452
2905,부경,2014-05-02,한,수,,52,오문식,김중길,497
2906,부경,2014-05-02,한,거,,54,한상복,변공민,478
2907,부경,2014-05-02,한,거,,56,백광열,이호영,454
2908,부경,2014-05-02,한,거,,54,김병학,송문관,480
2909,부경,2014-05-02,한,거,,54,오문식,정광화,488
2910,부경,2014-05-04,한,수,,55.5,울즐리,정형철,486
2911,부경,2014-05-04,호,수,,58,울즐리,안숙영,477
2912,부경,2014-05-04,한,수,,56,김길중,우리마트,449
2913,부경,2014-05-04,미,수,,54,백광열,이종훈,504
2914,부경,2014-05-04,한,수,,54,유병복,정영식,486
2915,부경,2014-05-04,미,수,,52,이상영,최순자,466
2916,부경,2014-05-04,미,거,,58,임금만,김평갑,499
2917,부경,2014-05-04,한,거,,55.5,강병은,김정두,419
